DSACH336CWS002.ad.unc.edu. 1200 IN      A       152.2.179.196
DSACH336CWS004.ad.unc.edu. 1200 IN      A       152.2.179.152
DSACH339BCAPS.ad.unc.edu. 1200  IN      A       152.2.179.93 
DSACH339BCWSMH.ad.unc.edu. 1200 IN      A       152.2.179.146
DSACH340BCWS.ad.unc.edu. 1200   IN      A       152.2.179.75 
DSACH340BPSYCH2.ad.unc.edu. 1200 IN     A       152.2.179.166
DSACH340CMJMAYE.ad.unc.edu. 1200 IN     A       152.2.179.100
DSACH340Cmjmayer.ad.unc.edu. 1200 IN    A       152.2.179.100
DSACH341BCWSSWT.ad.unc.edu. 1200 IN     A       152.2.179.139
DSACH341LMONTAN.ad.unc.edu. 1200 IN     A       152.2.179.121
DSACH5112ST001.ad.unc.edu. 1200 IN      A       152.2.179.117
DSACH5112ST014.ad.unc.edu. 1200 IN      A       152.2.179.156
DSACH64PRINTSVR.ad.unc.edu. 1200 IN     A       152.2.179.53 
DSACH77A22023.ad.unc.edu. 1200  IN      A       152.2.179.201
DSACHAOBARRW530.ad.unc.edu. 1200 IN     A       152.2.179.239
DSACHB023PT1.ad.unc.edu. 1200   IN      A       152.2.179.175
DSACHB023PT2.ad.unc.edu. 1200   IN      A       152.2.179.244
DSACHB023PT4.ad.unc.edu. 1200   IN      A       152.2.179.231
DSACHB023PT5.ad.unc.edu. 1200   IN      A       152.2.179.98 
DSACHBURTAINEW5.ad.unc.edu. 1200 IN     A       152.2.179.176
DSACHCAPSOFFMGR.ad.unc.edu. 1200 IN     A       152.2.179.130
DSACHCLINIC1HALLWAY.ad.unc.edu. 1200 IN A       152.2.179.245
DSACHCLINIC1HALLWAY.ad.unc.edu. 1200 IN A       152.2.179.176
DSACHFETEZER32E.ad.unc.edu. 1200 IN     A       152.2.179.203
DSACHFETZER023N.ad.unc.edu. 1200 IN     A       152.2.179.186
DSACHFETZER32E3.ad.unc.edu. 1200 IN     A       152.2.179.202
DSACHFETZER32FD.ad.unc.edu. 1200 IN     A       152.2.179.150
DSACHFETZER32G2.ad.unc.edu. 1200 IN     A       152.2.179.161
DSACHITDISPATCH.ad.unc.edu. 1200 IN     A       152.2.179.178
DSACHM223MDIAZ.ad.unc.edu. 1200 IN      A       152.2.179.110
DSACHORCHARD.ad.unc.edu. 1200   IN      A       152.2.179.16 
DSACHPHARM01.ad.unc.edu. 1200   IN      A       152.2.179.122
DSACHPHARM02.ad.unc.edu. 1200   IN      A       152.2.179.237
DSACHPHARM03.ad.unc.edu. 1200   IN      A       152.2.179.233
DSACHPHARM04.ad.unc.edu. 1200   IN      A       152.2.179.25 
DSACHPHARM05.ad.unc.edu. 1200   IN      A       152.2.179.198
DSACHPHARM06.ad.unc.edu. 1200   IN      A       152.2.179.140
DSACHPHARM07.ad.unc.edu. 1200   IN      A       152.2.179.141
DSACHPHARM08.ad.unc.edu. 1200   IN      A       152.2.179.243
DSACHPHARM09.ad.unc.edu. 1200   IN      A       152.2.179.228
DSACHPHARM10.ad.unc.edu. 1200   IN      A       152.2.179.153
DSACHPHARM13.ad.unc.edu. 1200   IN      A       152.2.179.107
DSACHPHARM14.ad.unc.edu. 1200   IN      A       152.2.179.149
DSACHPHARM15.ad.unc.edu. 1200   IN      A       152.2.179.167
DSACHPHARM16.ad.unc.edu. 1200   IN      A       152.2.179.194
DSACHPHARM17RIT.ad.unc.edu. 1200 IN     A       152.2.179.241
DSACHPHARMASAUL.ad.unc.edu. 1200 IN     A       152.2.179.190
DSACHPHARMBREAK.ad.unc.edu. 1200 IN     A       152.2.179.234
DSACHPHARMCONSU.ad.unc.edu. 1200 IN     A       152.2.179.199
DSACHPharmIVR.ad.unc.edu. 1200  IN      A       152.2.179.13 
DSACHPHARMOTCPO.ad.unc.edu. 1200 IN     A       152.2.179.136
DSACHPHARMRM400.ad.unc.edu. 1200 IN     A       152.2.179.188
DSACHQS1IVR.ad.unc.edu. 1200    IN      A       152.2.179.11  
DSACHQS1TEST.ad.unc.edu. 1200   IN      A       152.2.179.50 
DSACHR61I20.ad.unc.edu. 1200    IN      A       152.2.179.152
DSACHSHS-Lab3.ad.unc.edu. 1200  IN      A       152.2.179.189
DSACHSHS-LAB33.ad.unc.edu. 1200 IN      A       152.2.179.95 
DSACHSHS-Lab4.ad.unc.edu. 1200  IN      A       152.2.179.7  
DSACHSHSLABIF.ad.unc.edu. 1200  IN      A       152.2.179.229
DSACHSL500LN01.ad.unc.edu. 1200 IN      A       152.2.179.206
DSACHT580ACHELM.ad.unc.edu. 1200 IN     A       152.2.179.104
DSACHT580BRICKN.ad.unc.edu. 1200 IN     A       152.2.179.182
DSACHT580GAGLIO.ad.unc.edu. 1200 IN     A       152.2.179.70
DSACHT580HUSSAI.ad.unc.edu. 1200 IN     A       152.2.179.65
DSACHT580JGPOTT.ad.unc.edu. 1200 IN     A       152.2.179.112
DSACHT580KARVAZ.ad.unc.edu. 1200 IN     A       152.2.179.215
DSACHT580STAFFORD.ad.unc.edu. 1200 IN   A       152.2.179.99
DSACHTempSusanStrom.ad.unc.edu. 1200 IN A       152.2.179.116
DSACHW540DIR218.ad.unc.edu. 1200 IN     A       152.2.179.150
DSADOSASSTDEAN2.ad.unc.edu. 1200 IN     A       152.2.179.222
DSAHRECRAIGECM.ad.unc.edu. 1200 IN      A       152.2.179.122
dsahremrkmanmac.ad.unc.edu. 1200 IN     A       152.2.179.189
DSAHRESPCRCV1.ad.unc.edu. 1200  IN      A       152.2.179.245
DSAHRESREZTEST.ad.unc.edu. 1200 IN      A       152.2.179.228
DSAIT-RDP.ad.unc.edu.   1200    IN      A       152.2.179.198
DSAITLOAN1SL500.ad.unc.edu. 1200 IN     A       152.2.179.99
DSAITTEST7.ad.unc.edu.  1200    IN      A       152.2.179.228
dsamacerrific.ad.unc.edu. 1200  IN      A       152.2.179.102
DSANSP-FD2.ad.unc.edu.  1200    IN      A       152.2.179.66
DSAOVCASOVCR400.ad.unc.edu. 1200 IN     A       152.2.179.179
DSAOVCGRADST.ad.unc.edu. 1200   IN      A       152.2.179.213
DSAUCSW530LPTP1.ad.unc.edu. 1200 IN     A       152.2.179.85
KLMTESTING.ad.unc.edu.  1200    IN      A       152.2.179.210

